# PAGES2kv2_NAm-ak116LMR394 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-ak116LMR394 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: DArrigo, R.D.; Wilson, R.J.S.; Jacoby, G.C.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: DArrigo, R.D.; Wilson, R.J.S.; Jacoby, G.C.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Wrangells Composite 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 62
#	Southernmost_Latitude: 62
#	Easternmost_Longitude: -142
#	Westernmost_Longitude: -142
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-ak116LMR394
#	Earliest_Year: 1540
#	Most_Recent_Year: 1998
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1540	0.877
1541	0.886
1542	0.836
1543	0.902
1544	0.886
1545	0.902
1546	0.96
1547	0.861
1548	0.894
1549	0.886
1550	0.927
1551	0.925
1552	0.962
1553	0.906
1554	0.864
1555	0.943
1556	0.969
1557	1.01
1558	0.961
1559	0.908
1560	0.908
1561	0.927
1562	0.914
1563	0.929
1564	0.925
1565	0.906
1566	0.943
1567	0.882
1568	0.985
1569	0.922
1570	0.933
1571	0.954
1572	1.003
1573	1.039
1574	0.943
1575	1.04
1576	1.074
1577	1.011
1578	1.022
1579	0.926
1580	0.962
1581	0.921
1582	1.056
1583	0.894
1584	0.9
1585	0.973
1586	0.964
1587	1.004
1588	1.023
1589	1.011
1590	1.059
1591	1.005
1592	1.013
1593	0.963
1594	0.997
1595	0.989
1596	0.988
1597	1.049
1598	0.917
1599	1.003
1600	0.935
1601	0.857
1602	0.825
1603	0.894
1604	0.875
1605	0.884
1606	0.949
1607	1.053
1608	0.942
1609	1.008
1610	1.006
1611	0.972
1612	1.015
1613	0.931
1614	0.9
1615	0.905
1616	1.005
1617	0.897
1618	0.939
1619	1.057
1620	1.03
1621	0.96
1622	1.013
1623	0.912
1624	1.003
1625	0.987
1626	0.936
1627	0.988
1628	1.007
1629	0.947
1630	0.956
1631	0.915
1632	1.003
1633	0.98
1634	1.0
1635	1.033
1636	0.844
1637	0.972
1638	0.913
1639	0.966
1640	1.0
1641	0.943
1642	0.981
1643	0.792
1644	0.915
1645	0.857
1646	0.851
1647	0.894
1648	0.899
1649	0.941
1650	1.028
1651	0.922
1652	0.987
1653	0.951
1654	1.011
1655	1.033
1656	0.929
1657	0.962
1658	0.893
1659	0.948
1660	0.935
1661	0.918
1662	0.928
1663	0.847
1664	0.831
1665	0.961
1666	0.842
1667	0.982
1668	0.975
1669	1.03
1670	0.917
1671	0.907
1672	0.896
1673	0.933
1674	0.919
1675	0.923
1676	0.919
1677	0.897
1678	0.823
1679	0.955
1680	0.983
1681	0.936
1682	0.955
1683	1.017
1684	0.883
1685	0.987
1686	1.013
1687	1.015
1688	1.067
1689	0.919
1690	0.959
1691	0.984
1692	0.979
1693	0.988
1694	0.954
1695	0.78
1696	0.978
1697	0.86
1698	0.814
1699	0.824
1700	0.911
1701	0.931
1702	0.818
1703	0.875
1704	0.932
1705	0.846
1706	0.883
1707	1.041
1708	1.007
1709	0.918
1710	1.0
