# PAGES2kv2_NAm-cana421LMR458 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-cana421LMR458 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Colenutt, M.; Colenutt, R.; Luckman, B. 
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Colenutt, M.; Colenutt, R.; Luckman, B. 
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Sunshine Meadows 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 51.1
#	Southernmost_Latitude: 51.1
#	Easternmost_Longitude: -115.8
#	Westernmost_Longitude: -115.8
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-cana421LMR458
#	Earliest_Year: 1440
#	Most_Recent_Year: 1987
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1440	0.998
1441	0.869
1442	0.878
1443	0.916
1444	0.991
1445	1.007
1446	0.967
1447	1.046
1448	1.046
1449	0.863
1450	0.886
1451	1.021
1452	0.985
1453	0.922
1454	1.009
1455	1.0
1456	0.889
1457	0.635
1458	0.88
1459	0.877
1460	0.809
1461	0.997
1462	0.894
1463	0.936
1464	0.926
1465	0.842
1466	0.787
1467	0.774
1468	0.703
1469	0.854
1470	0.997
1471	0.991
1472	0.969
1473	0.835
1474	0.765
1475	0.936
1476	0.685
1477	0.872
1478	1.018
1479	0.987
1480	0.933
1481	0.837
1482	0.654
1483	0.971
1484	0.912
1485	1.055
1486	1.08
1487	1.081
1488	1.07
1489	0.977
1490	1.129
1491	1.128
1492	0.93
1493	1.121
1494	1.051
1495	1.005
1496	0.836
1497	0.824
1498	0.819
1499	1.033
1500	1.043
1501	0.738
1502	0.959
1503	0.776
1504	0.852
1505	1.025
1506	1.035
1507	1.103
1508	1.089
1509	0.754
1510	0.906
1511	1.109
1512	1.097
1513	1.173
1514	1.009
1515	1.15
1516	1.118
1517	1.127
1518	1.151
1519	1.126
1520	1.114
1521	1.215
1522	1.013
1523	0.988
1524	0.749
1525	0.925
1526	0.848
1527	1.117
1528	1.169
1529	1.144
1530	1.093
1531	1.094
1532	1.013
1533	1.075
1534	1.076
1535	1.089
1536	0.728
1537	0.978
1538	1.157
1539	1.035
1540	1.036
1541	0.921
1542	0.815
1543	0.824
1544	0.842
1545	0.993
1546	0.989
1547	0.893
1548	1.012
1549	0.903
1550	0.702
1551	0.941
1552	1.054
1553	1.02
1554	0.997
1555	1.023
1556	1.093
1557	0.982
1558	1.11
1559	1.029
1560	1.071
1561	0.916
1562	1.085
1563	0.985
1564	1.156
1565	1.155
1566	0.887
1567	1.007
1568	0.876
1569	0.956
1570	0.926
1571	0.964
1572	0.911
1573	0.837
1574	0.937
1575	1.011
1576	1.058
1577	1.028
1578	1.062
1579	0.983
1580	1.049
1581	1.045
1582	1.036
1583	1.042
1584	1.01
1585	0.868
1586	0.901
1587	0.832
1588	1.02
1589	0.939
1590	1.033
1591	0.884
1592	0.896
1593	1.113
1594	1.078
1595	1.115
1596	0.936
1597	0.974
1598	1.03
1599	1.086
1600	1.078
1601	0.759
1602	1.055
1603	1.07
1604	1.11
1605	1.112
1606	0.97
1607	1.02
1608	1.089
1609	0.757
1610	0.488
1611	0.929
1612	0.968
1613	0.965
1614	1.122
1615	0.962
1616	1.068
1617	1.087
1618	1.122
1619	1.089
1620	0.974
1621	1.03
1622	1.062
1623	1.112
1624	1.027
1625	0.999
1626	0.979
1627	0.974
1628	0.986
1629	0.944
1630	1.062
1631	0.972
1632	1.02
1633	1.135
1634	1.201
1635	1.164
1636	1.208
1637	1.057
1638	0.995
1639	1.073
1640	0.996
1641	0.819
1642	0.904
1643	0.578
1644	1.02
1645	0.992
1646	1.057
1647	0.983
1648	1.168
1649	1.109
1650	1.032
1651	1.071
1652	1.166
1653	0.8
1654	0.874
1655	1.009
1656	1.183
1657	1.014
1658	1.089
1659	1.111
1660	1.046
1661	1.166
1662	1.066
1663	1.136
1664	1.028
1665	1.0
1666	1.026
1667	1.051
1668	0.883
1669	1.008
1670	0.922
1671	0.881
1672	1.063
1673	0.965
1674	0.822
1675	0.968
1676	1.012
1677	0.918
1678	1.116
1679	1.198
1680	1.063
1681	1.047
1682	1.099
1683	0.95
1684	1.106
1685	0.916
1686	0.914
1687	1.044
1688	0.983
1689	1.14
1690	1.018
1691	1.092
1692	1.145
1693	1.02
1694	0.832
1695	0.895
1696	0.853
1697	0.832
1698	0.971
1699	0.699
1700	0.946
1701	1.025
1702	0.92
1703	0.963
1704	0.86
1705	1.008
1706	1.092
1707	1.019
1708	0.999
1709	0.876
1710	1.007
1711	1.053
1712	1.094
1713	1.041
1714	1.132
1715	0.839
1716	1.053
1717	1.106
1718	1.162
1719	1.014
1720	0.578
1721	1.056
1722	1.137
1723	0.8
1724	1.074
1725	1.051
1726	1.109
1727	1.08
1728	1.03
1729	1.076
1730	1.105
1731	0.885
1732	0.888
1733	1.05
1734	1.162
1735	1.035
1736	1.114
1737	1.054
1738	0.841
1739	1.047
1740	1.014
1741	1.08
1742	1.045
1743	1.111
1744	0.938
1745	1.052
1746	0.896
1747	1.072
1748	0.86
1749	0.915
1750	0.991
1751	1.021
1752	0.836
1753	1.157
1754	1.113
1755	1.086
1756	1.122
1757	1.16
1758	0.921
1759	0.961
1760	1.111
1761	1.07
1762	0.869
1763	1.059
1764	1.0
1765	1.073
1766	1.03
1767	1.113
1768	1.154
1769	0.829
1770	0.964
1771	1.063
1772	1.094
1773	1.216
1774	1.172
1775	1.088
1776	1.169
1777	0.954
1778	0.998
1779	0.957
1780	1.032
1781	1.058
1782	0.957
1783	1.012
1784	0.911
1785	0.885
1786	1.05
1787	0.93
1788	0.928
1789	0.962
1790	1.161
1791	0.962
1792	1.126
1793	0.954
1794	1.18
1795	1.106
1796	1.218
1797	0.994
1798	1.147
1799	0.819
1800	1.0
1801	0.958
1802	1.153
1803	1.149
1804	1.031
1805	1.139
1806	0.845
1807	1.092
1808	1.208
1809	1.058
1810	0.936
1811	0.969
1812	1.114
1813	0.878
1814	0.978
1815	0.877
1816	1.023
1817	1.138
1818	0.855
1819	0.967
1820	1.057
1821	0.864
1822	0.961
1823	0.978
1824	0.448
1825	0.853
1826	1.005
1827	0.898
1828	1.013
1829	1.068
1830	1.014
1831	1.11
1832	0.773
1833	0.767
1834	0.971
1835	0.962
1836	0.826
1837	0.725
1838	0.596
1839	0.805
1840	1.009
1841	1.013
1842	0.898
1843	0.945
1844	0.728
1845	1.045
1846	0.876
1847	0.96
1848	0.965
1849	0.739
1850	0.825
1851	0.858
1852	1.157
1853	0.965
1854	0.639
1855	0.863
1856	0.823
1857	1.003
1858	0.801
1859	1.128
1860	0.961
1861	0.935
1862	0.979
1863	1.071
1864	0.992
1865	0.947
1866	1.117
1867	0.926
1868	1.115
1869	1.16
1870	1.079
1871	0.843
1872	0.81
1873	0.937
1874	0.941
1875	1.048
1876	0.99
1877	0.879
1878	1.192
1879	0.981
1880	0.861
1881	0.81
1882	1.177
1883	1.131
1884	1.013
1885	1.062
1886	1.226
1887	1.084
1888	1.157
1889	1.184
1890	1.088
1891	1.123
1892	1.039
1893	0.806
1894	1.22
1895	1.002
1896	1.074
1897	1.012
1898	1.156
1899	0.823
1900	0.952
1901	1.041
1902	0.876
1903	1.041
1904	1.14
1905	0.965
1906	1.053
1907	0.782
1908	1.05
1909	1.084
1910	1.01
1911	0.979
1912	1.012
1913	0.938
1914	0.985
1915	0.745
1916	0.898
1917	1.001
1918	1.062
1919	1.196
1920	1.118
1921	1.063
1922	1.194
1923	1.171
1924	1.069
1925	0.669
1926	0.931
1927	1.054
1928	1.176
1929	1.091
1930	1.07
1931	1.096
1932	1.169
1933	1.168
1934	1.133
1935	1.041
1936	1.3
1937	1.048
1938	1.188
1939	1.062
1940	1.195
1941	1.242
1942	1.123
1943	1.047
1944	1.107
1945	1.129
1946	1.151
1947	1.042
1948	1.071
1949	1.036
1950	1.033
1951	0.882
1952	1.003
1953	1.034
1954	0.854
1955	1.039
1956	1.134
1957	0.985
1958	1.221
1959	0.899
1960	1.062
1961	1.228
1962	0.958
1963	1.119
1964	0.82
1965	1.032
1966	0.876
1967	1.153
1968	0.814
1969	0.877
1970	1.136
1971	0.925
1972	0.875
1973	0.984
1974	0.924
1975	0.823
1976	0.826
1977	0.925
1978	1.02
1979	1.085
1980	0.949
1981	0.976
1982	0.969
1983	0.961
1984	0.971
1985	0.966
1986	0.859
1987	0.856
