# PAGES2kv2_NAm-cana230LMR441 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-cana230LMR441 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Wilson, R.; Luckman, B.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Wilson, R.; Luckman, B.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Kootenay 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 49
#	Southernmost_Latitude: 49
#	Easternmost_Longitude: -117.1
#	Westernmost_Longitude: -117.1
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-cana230LMR441
#	Earliest_Year: 1698
#	Most_Recent_Year: 1997
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1698	1.033
1699	1.034
1700	1.126
1701	1.071
1702	1.007
1703	0.978
1704	1.05
1705	1.002
1706	1.043
1707	1.031
1708	1.021
1709	0.929
1710	0.912
1711	1.001
1712	1.013
1713	0.99
1714	0.972
1715	0.953
1716	1.022
1717	0.989
1718	1.033
1719	0.992
1720	1.029
1721	1.016
1722	1.021
1723	1.038
1724	1.02
1725	1.002
1726	0.966
1727	0.98
1728	0.974
1729	0.983
1730	1.032
1731	0.921
1732	0.934
1733	1.026
1734	1.042
1735	0.98
1736	0.998
1737	1.037
1738	0.951
1739	1.04
1740	1.03
1741	1.021
1742	0.977
1743	1.012
1744	0.83
1745	0.943
1746	1.015
1747	1.008
1748	1.11
1749	1.008
1750	1.04
1751	1.013
1752	0.971
1753	1.041
1754	0.973
1755	1.057
1756	1.072
1757	1.07
1758	1.078
1759	1.109
1760	0.895
1761	1.06
1762	0.854
1763	0.941
1764	1.083
1765	1.043
1766	1.025
1767	0.999
1768	1.064
1769	1.045
1770	0.995
1771	1.034
1772	1.038
1773	1.033
1774	1.071
1775	1.064
1776	1.076
1777	0.838
1778	0.982
1779	0.971
1780	0.978
1781	0.987
1782	0.941
1783	0.989
1784	0.971
1785	0.982
1786	0.962
1787	0.93
1788	0.917
1789	0.971
1790	0.915
1791	1.099
1792	1.016
1793	0.968
1794	1.009
1795	0.871
1796	1.107
1797	0.929
1798	1.054
1799	1.107
1800	1.104
1801	0.666
1802	1.054
1803	0.983
1804	0.948
1805	0.994
1806	0.776
1807	0.976
1808	1.111
1809	0.84
1810	0.871
1811	0.891
1812	1.043
1813	0.766
1814	1.007
1815	0.947
1816	1.056
1817	1.043
1818	0.894
1819	0.892
1820	0.818
1821	0.966
1822	1.05
1823	0.976
1824	0.973
1825	1.028
1826	0.923
1827	0.964
1828	1.044
1829	1.056
1830	0.982
1831	1.038
1832	1.006
1833	0.869
1834	1.074
1835	0.959
1836	0.981
1837	0.824
1838	0.979
1839	1.065
1840	0.985
1841	1.008
1842	1.012
1843	1.083
1844	1.006
1845	0.838
1846	0.972
1847	1.078
1848	0.979
1849	1.008
1850	1.033
1851	0.85
1852	1.058
1853	1.018
1854	1.034
1855	0.967
1856	0.973
1857	1.015
1858	0.989
1859	1.019
1860	0.931
1861	0.963
1862	0.977
1863	1.06
1864	1.072
1865	0.931
1866	1.012
1867	0.981
1868	1.061
1869	1.065
1870	1.02
1871	1.029
1872	0.997
1873	1.015
1874	1.01
1875	0.896
1876	0.805
1877	1.024
1878	1.1
1879	1.019
1880	0.762
1881	0.755
1882	1.026
1883	1.031
1884	0.973
1885	1.123
1886	1.108
1887	0.944
1888	1.081
1889	1.121
1890	0.98
1891	1.093
1892	0.991
1893	0.918
1894	1.086
1895	0.975
1896	1.059
1897	1.058
1898	1.053
1899	0.698
1900	1.0
1901	1.006
1902	0.978
1903	0.941
1904	1.117
1905	1.041
1906	1.126
1907	0.796
1908	1.043
1909	1.073
1910	1.093
1911	1.007
1912	0.99
1913	0.974
1914	1.11
1915	1.095
1916	0.929
1917	1.059
1918	0.954
1919	1.07
1920	0.999
1921	1.03
1922	1.104
1923	1.033
1924	1.078
1925	1.131
1926	1.076
1927	0.899
1928	1.114
1929	1.093
1930	1.161
1931	1.138
1932	1.042
1933	0.982
1934	1.158
1935	1.005
1936	1.154
1937	1.057
1938	1.147
1939	1.083
1940	1.091
1941	1.023
1942	1.026
1943	0.993
1944	1.055
1945	1.055
1946	1.017
1947	1.039
1948	0.958
1949	1.07
1950	1.011
1951	0.959
1952	1.086
1953	1.016
1954	0.782
1955	1.043
1956	1.087
1957	0.996
1958	1.131
1959	0.799
1960	0.953
1961	1.089
1962	0.934
1963	1.096
1964	0.698
1965	0.956
1966	1.06
1967	1.09
1968	0.954
1969	1.134
1970	1.04
1971	1.052
1972	1.061
1973	1.046
1974	0.97
1975	0.882
1976	0.866
1977	1.043
1978	0.891
1979	1.071
1980	0.864
1981	1.016
1982	0.961
1983	1.005
1984	0.973
1985	1.05
1986	1.035
1987	1.014
1988	1.088
1989	0.9
1990	1.047
1991	0.992
1992	1.056
1993	0.95
1994	1.082
1995	0.881
1996	1.036
1997	1.049
