# PAGES2kv2_NAm-mt115LMR489 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-mt115LMR489 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Hughes, M.K.; Woodhouse, C.A.; Brown, P.M.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Hughes, M.K.; Woodhouse, C.A.; Brown, P.M.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Baker Lake 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 45.9
#	Southernmost_Latitude: 45.9
#	Easternmost_Longitude: -114.3
#	Westernmost_Longitude: -114.3
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-mt115LMR489
#	Earliest_Year: 1434
#	Most_Recent_Year: 1997
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1434	0.906
1435	0.907
1436	0.907
1437	1.207
1438	0.908
1439	1.221
1440	0.99
1441	0.936
1442	1.25
1443	1.127
1444	1.1
1445	1.087
1446	1.388
1447	1.293
1448	0.911
1449	1.089
1450	0.993
1451	0.843
1452	1.076
1453	0.912
1454	0.912
1455	0.968
1456	0.913
1457	0.886
1458	0.227
1459	0.726
1460	0.848
1461	0.918
1462	1.157
1463	1.069
1464	1.043
1465	1.087
1466	1.209
1467	1.078
1468	1.016
1469	1.162
1470	1.051
1471	0.996
1472	0.35
1473	0.857
1474	0.96
1475	0.952
1476	0.906
1477	1.025
1478	0.972
1479	1.095
1480	1.015
1481	1.011
1482	1.149
1483	0.861
1484	0.828
1485	0.975
1486	0.944
1487	1.035
1488	0.858
1489	1.119
1490	1.046
1491	0.836
1492	1.073
1493	0.934
1494	1.068
1495	1.029
1496	0.94
1497	1.059
1498	1.177
1499	1.159
1500	1.121
1501	1.123
1502	0.597
1503	0.775
1504	0.851
1505	0.827
1506	0.971
1507	1.217
1508	1.183
1509	1.219
1510	1.465
1511	1.297
1512	1.468
1513	1.461
1514	1.062
1515	1.174
1516	1.098
1517	1.27
1518	0.811
1519	0.88
1520	0.374
1521	0.821
1522	0.934
1523	0.909
1524	0.824
1525	0.807
1526	0.851
1527	1.085
1528	0.818
1529	0.75
1530	1.123
1531	1.193
1532	1.125
1533	0.97
1534	0.858
1535	0.919
1536	0.763
1537	0.842
1538	0.834
1539	0.722
1540	0.879
1541	0.959
1542	0.898
1543	0.82
1544	0.9
1545	1.042
1546	1.043
1547	1.088
1548	1.177
1549	0.921
1550	1.01
1551	1.011
1552	1.057
1553	0.995
1554	1.199
1555	0.961
1556	1.211
1557	0.998
1558	1.15
1559	1.231
1560	1.079
1561	1.267
1562	1.26
1563	1.173
1564	1.19
1565	0.86
1566	0.914
1567	1.093
1568	1.057
1569	1.041
1570	1.087
1571	1.113
1572	1.239
1573	1.051
1574	1.079
1575	1.213
1576	1.206
1577	0.947
1578	0.966
1579	0.903
1580	1.099
1581	1.076
1582	1.021
1583	1.039
1584	1.13
1585	0.869
1586	0.808
1587	0.799
1588	0.944
1589	0.978
1590	1.188
1591	0.872
1592	0.863
1593	1.135
1594	1.145
1595	1.157
1596	0.712
1597	1.039
1598	0.814
1599	0.994
1600	1.25
1601	0.731
1602	0.787
1603	1.443
1604	1.044
