# PAGES2kv2_Arc-MD992275_Jiang_2005LMR62 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Marine Cores
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_Arc-MD992275_Jiang_2005LMR62 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: ter Braak, Cajo J. F.,Juggins, Steve
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: ter Braak, Cajo J. F.,Juggins, Steve
#	Published_Date_or_Year: 
#	Published_Title: Weighted averaging partial least squares regression (WA-PLS): an improved method for reconstructing environmental variables from species assemblages
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 10.1007/BF00028046
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: MD992275
#	Location: 
#	Country: 
#	Northernmost_Latitude: 66.55
#	Southernmost_Latitude: 66.55
#	Easternmost_Longitude: -17.37
#	Westernmost_Longitude: -17.37
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_Arc-MD992275_Jiang_2005LMR62
#	Earliest_Year: 156.6
#	Most_Recent_Year: 1952.1
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"sea-surface", "interpDirection":"positive", "seasonality":""}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##temp	, , , degrees C, , Marine Cores, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	temperature
1952.1	6.0705
1944.8	6.8495
1939.65	7.0073
1934.6	7.3879
1925.0	5.8513
1916.2	6.5327
1908.5	6.5746
1898.9	7.4927
1889.8	7.1984
1880.8	7.0789
1872.0	5.5579
1862.0	6.5524
1852.7	6.3
1843.2	7.3933
1832.5	7.0554
1821.0	7.2154
1811.7	5.7278
1803.2	7.3543
1793.1	7.2757
1781.4	7.0237
1772.0	7.0936
1762.5	7.8395
1752.8	7.0945
1743.3	6.5663
1732.1	7.2932
1719.7	6.7329
1707.1	6.4874
1693.0	6.6389
1679.3	6.1653
1665.6	6.9067
1650.0	6.993
1634.4	6.9085
1618.5	6.7351
1600.6	6.9503
1587.8	7.0301
1572.0	6.6508
1554.4	6.7056
1538.4	6.6986
1522.6	7.608
1505.9	6.1022
1491.0	6.9607
1474.7	6.8487
1461.1	7.0327
1448.7	6.3605
1436.8	6.858
1425.8	6.719
1414.5	6.0741
1403.0	6.6948
1388.7	6.2925
1371.4	6.8942
1355.8	7.1933
1336.4	7.0332
1316.1	7.4312
1298.8	7.6023
1278.0	7.3866
1253.0	7.0919
1228.1	7.0426
1203.4	6.4842
1177.5	7.6362
1150.2	6.7832
1126.0	7.114
1100.7	7.6157
1074.0	7.7419
1046.9	7.3443
1020.5	7.6977
995.2	6.9998
968.4	6.2986
938.8	7.472
912.7	7.8746
885.9	6.8239
859.1	6.395
838.0	7.5316
816.4	7.7732
794.3	7.423
771.4	6.7734
749.5	6.964
727.1	7.4861
704.7	8.1686
682.0	7.789
659.6	7.8874
637.2	7.6365
612.3	7.5636
585.8	8.5481
558.8	7.6091
530.5	7.1479
501.8	7.6675
473.8	7.8094
445.1	8.051
416.8	7.8018
388.4	7.0808
358.9	6.9199
330.0	7.7717
301.7	7.5475
274.6	7.7576
246.8	7.6982
216.7	7.428
186.9	7.021
156.6	7.289
