# PAGES2kv2_NAm-cana238LMR447 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-cana238LMR447 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Wilson, R.; Luckman, B.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Wilson, R.; Luckman, B.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Cornwall Hills 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 50.7
#	Southernmost_Latitude: 50.7
#	Easternmost_Longitude: -121.5
#	Westernmost_Longitude: -121.5
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-cana238LMR447
#	Earliest_Year: 1689
#	Most_Recent_Year: 1997
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1689	1.086
1690	1.044
1691	1.072
1692	1.061
1693	1.002
1694	1.085
1695	0.929
1696	0.986
1697	0.952
1698	1.047
1699	0.846
1700	0.896
1701	0.928
1702	0.964
1703	0.925
1704	1.056
1705	1.042
1706	1.001
1707	0.973
1708	0.91
1709	0.954
1710	0.956
1711	0.996
1712	1.047
1713	1.035
1714	1.045
1715	0.944
1716	1.013
1717	0.935
1718	1.032
1719	0.947
1720	1.047
1721	0.953
1722	1.047
1723	1.049
1724	0.992
1725	1.031
1726	0.85
1727	0.952
1728	1.0
1729	0.946
1730	0.972
1731	0.813
1732	0.968
1733	1.08
1734	0.98
1735	1.046
1736	1.046
1737	1.05
1738	0.878
1739	0.997
1740	1.036
1741	1.03
1742	0.932
1743	1.104
1744	0.909
1745	0.914
1746	1.016
1747	1.057
1748	1.097
1749	0.852
1750	1.063
1751	0.959
1752	0.936
1753	1.01
1754	0.992
1755	1.002
1756	1.0
1757	1.082
1758	1.077
1759	1.05
1760	0.95
1761	1.039
1762	0.818
1763	1.019
1764	0.981
1765	0.997
1766	0.984
1767	0.965
1768	1.039
1769	0.949
1770	0.971
1771	1.026
1772	0.989
1773	1.015
1774	1.042
1775	1.067
1776	1.095
1777	0.781
1778	0.959
1779	1.024
1780	0.981
1781	1.017
1782	0.994
1783	0.902
1784	0.981
1785	0.941
1786	1.008
1787	0.965
1788	0.929
1789	0.961
1790	0.965
1791	1.088
1792	1.01
1793	0.972
1794	1.059
1795	0.853
1796	1.14
1797	0.926
1798	1.082
1799	1.024
1800	1.097
1801	0.713
1802	0.945
1803	1.061
1804	0.865
1805	1.134
1806	0.835
1807	1.084
1808	1.08
1809	0.87
1810	0.953
1811	0.878
1812	1.085
1813	0.804
1814	1.008
1815	0.97
1816	1.033
1817	1.139
1818	0.848
1819	0.848
1820	0.922
1821	0.966
1822	1.073
1823	1.074
1824	1.018
1825	1.009
1826	1.021
1827	0.976
1828	1.11
1829	1.026
1830	0.922
1831	1.067
1832	1.037
1833	0.85
1834	1.019
1835	1.016
1836	1.012
1837	0.826
1838	0.919
1839	1.114
1840	1.017
1841	0.977
1842	1.07
1843	1.11
1844	0.966
1845	0.879
1846	0.956
1847	1.047
1848	0.919
1849	0.972
1850	1.06
1851	1.007
1852	1.058
1853	1.029
1854	0.974
1855	0.898
