# PAGES2kv2_NAm-or043LMR496 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-or043LMR496 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Briffa, K.; Schweingruber, F.H.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Briffa, K.; Schweingruber, F.H.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Barlow Pass   am Mt.Hood 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 45.3
#	Southernmost_Latitude: 45.3
#	Easternmost_Longitude: -121.7
#	Westernmost_Longitude: -121.7
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-or043LMR496
#	Earliest_Year: 1504
#	Most_Recent_Year: 1983
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1504	1.016
1505	0.962
1506	1.009
1507	0.94
1508	0.932
1509	0.847
1510	0.979
1511	0.974
1512	0.959
1513	1.037
1514	0.929
1515	1.013
1516	1.024
1517	0.979
1518	1.024
1519	1.01
1520	1.04
1521	0.98
1522	1.039
1523	0.881
1524	0.997
1525	0.966
1526	0.96
1527	0.981
1528	0.941
1529	0.976
1530	0.994
1531	0.979
1532	0.949
1533	0.969
1534	0.939
1535	0.884
1536	1.04
1537	0.962
1538	1.04
1539	0.996
1540	1.028
1541	0.999
1542	0.947
1543	0.99
1544	0.908
1545	0.991
1546	0.897
1547	1.018
1548	0.951
1549	0.982
1550	0.985
1551	1.042
1552	1.051
1553	0.924
1554	1.03
1555	0.967
1556	1.015
1557	0.931
1558	0.908
1559	0.922
1560	0.821
1561	0.977
1562	1.029
1563	1.03
1564	1.051
1565	1.02
1566	0.927
1567	1.007
1568	0.954
1569	0.917
1570	0.959
1571	0.91
1572	1.011
1573	0.949
1574	1.012
1575	1.023
1576	0.988
1577	0.919
1578	0.988
1579	0.827
1580	1.066
1581	1.02
1582	0.983
1583	0.996
1584	0.974
1585	1.059
1586	0.903
1587	0.947
1588	0.969
1589	0.958
1590	1.008
1591	1.04
1592	0.975
1593	1.055
1594	1.013
1595	0.983
1596	0.853
1597	0.875
1598	1.011
1599	1.04
1600	1.029
1601	0.609
1602	0.949
1603	1.057
1604	0.878
1605	0.995
1606	0.912
1607	1.013
1608	0.883
1609	0.964
1610	1.004
1611	0.922
1612	0.684
1613	0.977
1614	0.872
1615	1.036
1616	0.904
1617	0.865
1618	1.064
1619	1.031
1620	1.071
1621	0.795
1622	0.924
1623	0.95
1624	0.993
1625	0.911
1626	0.85
1627	0.994
1628	1.001
1629	0.968
1630	1.026
1631	0.929
1632	0.981
1633	1.006
1634	1.002
1635	1.048
1636	0.948
1637	0.887
1638	0.996
1639	1.057
1640	0.967
1641	0.92
1642	1.047
1643	0.904
1644	1.045
1645	1.014
1646	1.039
1647	1.013
1648	1.071
1649	0.935
1650	0.98
1651	0.971
1652	1.014
1653	0.979
1654	0.982
1655	0.956
1656	1.066
1657	1.006
1658	1.063
1659	1.05
1660	1.068
1661	1.064
1662	1.049
1663	1.004
1664	1.047
1665	1.01
1666	1.057
1667	1.045
1668	1.027
1669	0.964
1670	1.051
1671	1.05
1672	1.02
