# PAGES2kv2_NAm-cana053LMR412 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-cana053LMR412 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Schweingruber, F.H.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Schweingruber, F.H.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Pethai Peninsula 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 62.7
#	Southernmost_Latitude: 62.7
#	Easternmost_Longitude: -111
#	Westernmost_Longitude: -111
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-cana053LMR412
#	Earliest_Year: 1610
#	Most_Recent_Year: 1988
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1610	0.997
1611	0.988
1612	1.004
1613	0.966
1614	0.962
1615	1.062
1616	1.041
1617	0.994
1618	1.017
1619	1.063
1620	1.081
1621	1.102
1622	1.039
1623	1.051
1624	0.976
1625	0.97
1626	1.053
1627	1.063
1628	1.032
1629	1.047
1630	1.047
1631	1.007
1632	0.943
1633	0.956
1634	1.07
1635	1.086
1636	0.999
1637	1.006
1638	1.047
1639	1.016
1640	1.093
1641	1.019
1642	0.984
1643	0.962
1644	1.032
1645	0.978
1646	1.047
1647	1.054
1648	1.001
1649	0.99
1650	1.035
1651	1.046
1652	1.042
1653	0.985
1654	1.017
1655	0.97
1656	1.023
1657	1.061
1658	1.06
1659	0.97
1660	1.052
1661	1.045
1662	1.027
1663	0.921
1664	1.024
1665	1.0
1666	1.037
1667	1.014
1668	0.986
1669	0.94
1670	0.999
1671	0.953
1672	1.007
1673	0.994
1674	0.96
1675	0.977
1676	1.044
1677	0.936
1678	1.009
1679	0.997
1680	1.019
1681	1.031
1682	1.019
1683	0.998
1684	1.065
1685	0.99
1686	1.018
1687	0.968
1688	1.013
1689	1.056
1690	1.025
1691	1.02
1692	1.031
1693	1.008
1694	1.048
1695	0.953
1696	0.922
1697	0.95
1698	1.035
1699	0.946
1700	1.012
1701	0.932
1702	1.026
1703	1.007
1704	0.94
1705	0.961
1706	1.005
1707	1.01
1708	0.994
1709	0.967
1710	0.976
1711	0.899
1712	0.981
1713	1.03
1714	0.987
1715	0.951
1716	0.953
1717	0.978
1718	0.974
1719	0.938
1720	1.14
1721	1.045
1722	0.964
1723	0.986
1724	0.989
1725	0.955
1726	0.946
1727	0.97
1728	1.005
1729	0.95
1730	0.943
1731	0.904
1732	0.994
1733	0.933
1734	0.963
1735	0.896
1736	0.989
1737	0.982
1738	0.936
1739	0.942
1740	0.979
1741	0.944
1742	0.983
1743	1.014
1744	0.998
1745	0.966
1746	0.959
1747	0.918
1748	1.019
1749	0.975
1750	1.053
1751	1.01
1752	0.947
1753	1.022
1754	1.023
1755	0.989
1756	0.956
1757	1.013
1758	0.922
1759	0.955
1760	0.971
1761	1.018
1762	1.043
1763	0.978
1764	0.999
1765	0.937
1766	0.96
1767	0.968
1768	0.985
1769	0.888
1770	1.009
1771	0.983
1772	0.973
1773	0.971
1774	0.939
1775	0.931
