# PAGES2kv2_NAm-cana096LMR422 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-cana096LMR422 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Schweingruber, F.H.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Schweingruber, F.H.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Sunwapta Pass 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 52.3
#	Southernmost_Latitude: 52.3
#	Easternmost_Longitude: -117
#	Westernmost_Longitude: -117
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-cana096LMR422
#	Earliest_Year: 1608
#	Most_Recent_Year: 1983
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1608	0.976
1609	0.968
1610	0.99
1611	0.954
1612	0.924
1613	0.954
1614	0.96
1615	0.929
1616	0.983
1617	0.987
1618	1.001
1619	1.002
1620	1.005
1621	1.052
1622	1.003
1623	0.978
1624	0.889
1625	0.902
1626	0.971
1627	1.027
1628	0.996
1629	0.898
1630	0.94
1631	0.873
1632	1.021
1633	1.009
1634	1.056
1635	1.001
1636	1.029
1637	0.859
1638	1.065
1639	1.006
1640	1.009
1641	0.856
1642	1.07
1643	0.949
1644	1.049
1645	1.068
1646	1.037
1647	1.025
1648	1.01
1649	0.98
1650	1.038
1651	1.01
1652	1.132
1653	0.938
1654	1.045
1655	0.865
1656	1.082
1657	1.003
1658	0.979
1659	1.082
1660	0.976
1661	1.09
1662	1.023
1663	1.024
1664	0.912
1665	0.866
1666	1.021
1667	0.976
1668	0.836
1669	1.021
1670	0.913
1671	0.996
1672	1.098
1673	1.063
1674	0.764
1675	1.122
1676	0.961
1677	0.84
1678	1.003
1679	1.096
1680	1.084
1681	1.054
1682	1.015
1683	0.998
1684	1.097
1685	0.918
1686	0.977
1687	1.035
1688	0.856
1689	1.02
1690	0.928
1691	1.047
1692	0.998
1693	0.997
1694	1.05
1695	0.982
1696	0.902
1697	0.938
1698	0.925
1699	0.829
1700	0.974
1701	0.922
1702	1.051
1703	1.042
1704	1.058
1705	1.061
1706	1.039
1707	1.025
1708	1.022
1709	0.983
1710	0.989
1711	0.944
1712	1.07
1713	0.97
1714	1.037
1715	0.982
1716	1.061
1717	0.998
1718	1.087
1719	1.083
1720	1.094
1721	1.026
1722	1.087
1723	1.067
1724	1.091
1725	0.978
1726	1.015
1727	0.95
1728	0.98
1729	0.875
1730	1.001
1731	0.894
1732	1.017
1733	1.035
1734	1.068
1735	1.018
1736	1.074
1737	1.007
1738	0.799
1739	1.072
1740	1.013
1741	1.041
1742	0.934
1743	1.033
1744	0.885
1745	1.045
1746	1.008
1747	1.065
1748	1.071
1749	0.872
1750	1.083
1751	1.056
1752	0.945
1753	1.129
1754	1.038
1755	1.008
1756	1.043
1757	1.045
1758	1.045
1759	1.043
1760	1.043
1761	0.962
1762	0.983
1763	0.983
1764	0.995
1765	1.011
1766	1.032
1767	1.014
1768	1.128
1769	0.914
1770	1.031
1771	0.965
1772	1.057
1773	1.126
1774	1.015
1775	0.986
1776	1.103
1777	0.924
1778	0.95
1779	1.053
1780	1.064
1781	0.905
1782	0.907
1783	0.91
1784	0.9
1785	0.859
1786	0.923
1787	0.849
1788	0.93
1789	0.998
1790	1.014
1791	1.046
1792	1.063
1793	0.985
1794	1.041
1795	0.849
1796	1.123
1797	0.902
1798	1.027
1799	0.976
1800	1.026
1801	0.803
1802	1.002
1803	1.012
1804	0.947
1805	1.118
1806	0.822
1807	0.999
1808	1.009
1809	0.93
1810	0.852
1811	0.801
1812	1.029
1813	0.737
1814	1.02
1815	0.91
1816	1.013
1817	1.048
1818	0.799
1819	0.964
1820	1.044
1821	0.939
1822	1.016
1823	0.987
1824	0.972
1825	0.974
1826	0.927
1827	0.885
1828	1.089
1829	1.047
1830	0.964
1831	0.989
1832	0.978
1833	0.821
1834	1.017
1835	0.895
1836	0.937
1837	0.868
1838	0.842
1839	1.067
1840	0.96
1841	1.012
1842	1.038
1843	1.041
1844	0.914
1845	1.076
1846	1.027
1847	1.052
1848	0.874
1849	0.899
1850	1.01
1851	1.015
1852	1.076
1853	1.0
1854	1.0
1855	0.912
1856	0.931
1857	0.976
1858	1.042
1859	1.055
1860	0.987
1861	0.915
1862	0.975
1863	0.946
1864	1.041
1865	0.985
1866	1.035
1867	1.002
1868	0.982
1869	0.965
1870	0.913
1871	0.905
1872	0.895
1873	1.009
1874	0.968
1875	1.057
1876	0.796
1877	1.003
1878	1.028
1879	1.008
1880	0.846
1881	0.952
1882	1.011
1883	1.011
1884	1.0
1885	0.951
1886	1.058
1887	0.954
1888	1.033
