# PAGES2kv2_NAm-ut511LMR498 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-ut511LMR498 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Briffa, K.; Schweingruber, F.H.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Briffa, K.; Schweingruber, F.H.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Ceader Breaks 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 37.6
#	Southernmost_Latitude: 37.6
#	Easternmost_Longitude: -113.9
#	Westernmost_Longitude: -113.9
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-ut511LMR498
#	Earliest_Year: 1581
#	Most_Recent_Year: 1983
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1581	0.867
1582	0.913
1583	0.845
1584	0.881
1585	0.893
1586	0.848
1587	0.848
1588	0.815
1589	0.954
1590	0.955
1591	0.979
1592	0.98
1593	0.934
1594	0.947
1595	0.959
1596	0.925
1597	1.019
1598	0.997
1599	0.939
1600	1.01
1601	0.847
1602	0.942
1603	0.907
1604	0.887
1605	0.921
1606	0.957
1607	0.911
1608	0.894
1609	0.891
1610	0.953
1611	0.972
1612	0.957
1613	1.006
1614	0.986
1615	1.061
1616	1.081
1617	0.858
1618	1.06
1619	1.089
1620	0.968
1621	1.067
1622	1.082
1623	1.113
1624	1.07
1625	0.973
1626	1.111
1627	1.087
1628	1.072
1629	1.066
1630	1.096
1631	0.968
1632	1.165
1633	1.024
1634	1.046
1635	1.078
1636	1.062
1637	1.103
1638	0.995
1639	0.969
1640	0.787
1641	0.927
1642	1.004
1643	0.807
1644	1.019
1645	1.009
1646	1.002
1647	1.067
1648	0.932
1649	0.972
1650	0.959
1651	0.963
1652	0.949
1653	0.988
1654	0.954
1655	0.962
1656	0.894
1657	0.939
1658	0.881
1659	1.019
1660	0.947
1661	1.034
1662	0.894
1663	0.886
1664	1.004
1665	1.043
1666	0.917
1667	0.953
1668	0.945
1669	1.018
1670	1.091
1671	1.041
1672	1.006
1673	0.948
1674	0.874
1675	1.02
1676	1.043
1677	1.097
1678	1.026
1679	1.121
1680	0.874
1681	1.103
1682	1.013
1683	1.096
1684	1.087
1685	0.977
1686	1.158
1687	0.93
1688	1.034
1689	1.05
1690	1.043
1691	0.998
1692	1.1
1693	1.121
1694	1.023
1695	0.974
1696	0.907
1697	0.986
1698	1.004
1699	0.952
1700	0.999
1701	1.032
1702	0.906
1703	1.059
1704	0.991
1705	1.015
1706	1.019
1707	1.068
1708	1.037
1709	0.912
1710	0.905
1711	1.082
1712	1.07
1713	1.078
1714	0.973
1715	1.0
1716	1.053
1717	1.073
1718	1.003
1719	0.805
1720	0.994
1721	0.964
1722	1.003
1723	0.991
1724	1.033
1725	0.811
1726	0.897
1727	0.888
1728	1.049
1729	1.082
1730	0.9
1731	1.07
1732	0.817
1733	1.086
1734	1.036
1735	1.03
1736	0.851
1737	1.037
1738	0.952
1739	1.039
1740	0.899
1741	1.061
1742	0.908
1743	1.0
1744	1.002
1745	0.985
1746	0.747
1747	1.078
1748	0.972
