# PAGES2kv2_NAm-ak117LMR395 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-ak117LMR395 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: DArrigo, R.D.; Wilson, R.J.S.; Jacoby, G.C.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: DArrigo, R.D.; Wilson, R.J.S.; Jacoby, G.C.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Northern Alaska Composite 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 67
#	Southernmost_Latitude: 67
#	Easternmost_Longitude: -152
#	Westernmost_Longitude: -152
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-ak117LMR395
#	Earliest_Year: 1524
#	Most_Recent_Year: 1990
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1524	0.97
1525	0.991
1526	0.991
1527	0.88
1528	0.981
1529	0.94
1530	1.033
1531	0.941
1532	1.002
1533	0.992
1534	0.971
1535	1.023
1536	1.044
1537	0.962
1538	0.982
1539	1.018
1540	1.024
1541	1.013
1542	1.008
1543	1.003
1544	0.973
1545	1.014
1546	1.004
1547	0.989
1548	0.918
1549	0.953
1550	0.893
1551	0.974
1552	0.984
1553	0.984
1554	1.015
1555	0.964
1556	0.954
1557	1.005
1558	1.016
1559	0.975
1560	0.964
1561	1.019
1562	0.999
1563	1.029
1564	1.008
1565	1.057
1566	1.03
1567	1.023
1568	1.038
1569	1.024
1570	0.956
1571	1.0
1572	0.932
1573	0.941
1574	0.974
1575	0.971
1576	0.971
1577	0.995
1578	0.998
1579	0.966
1580	0.964
1581	0.985
1582	1.013
1583	1.038
1584	1.0
1585	1.016
1586	1.007
1587	1.009
1588	0.897
1589	0.987
1590	0.974
1591	1.039
1592	0.984
1593	0.937
1594	0.939
1595	0.998
1596	0.992
1597	0.964
1598	0.986
1599	0.972
1600	0.971
1601	0.885
1602	0.989
1603	0.991
1604	1.023
1605	1.029
1606	0.997
1607	1.039
1608	1.069
1609	1.077
1610	1.049
1611	1.056
1612	1.057
1613	1.038
1614	0.985
1615	1.003
1616	1.017
1617	1.034
1618	1.024
1619	1.027
1620	0.979
1621	1.03
1622	0.99
1623	0.903
1624	0.994
1625	0.994
1626	1.046
1627	0.991
1628	0.998
1629	0.987
1630	0.937
1631	0.948
1632	1.05
1633	1.078
1634	1.12
1635	1.072
1636	1.025
1637	1.041
1638	1.006
1639	0.969
1640	1.004
1641	1.023
1642	0.981
1643	0.977
1644	1.051
1645	0.995
1646	0.904
1647	0.994
1648	1.02
1649	1.034
1650	1.069
1651	1.024
1652	0.913
1653	1.017
1654	0.998
1655	1.044
1656	0.905
1657	0.948
1658	1.033
1659	0.985
1660	1.029
1661	1.018
1662	1.028
1663	0.96
1664	0.924
1665	0.944
1666	0.965
1667	0.986
1668	0.984
1669	1.031
1670	0.914
1671	0.967
1672	0.972
1673	0.963
1674	0.946
1675	0.887
1676	0.975
1677	0.923
1678	0.954
1679	0.971
1680	0.939
1681	1.013
1682	1.046
1683	1.035
1684	0.969
1685	0.933
1686	0.944
1687	0.975
1688	0.985
1689	0.965
1690	0.974
1691	0.951
1692	0.974
1693	0.974
1694	0.968
1695	0.862
1696	0.978
1697	0.916
1698	0.96
1699	0.95
1700	1.022
1701	0.996
1702	0.986
1703	1.006
1704	0.968
1705	1.024
1706	1.006
1707	1.036
1708	1.064
1709	0.955
1710	1.058
1711	0.891
1712	1.011
1713	1.026
1714	0.99
1715	1.013
1716	1.039
1717	0.972
1718	1.017
1719	0.963
1720	1.016
1721	1.02
1722	1.02
1723	1.064
1724	0.979
1725	1.06
1726	1.012
1727	1.034
1728	0.983
1729	1.041
1730	0.929
1731	1.048
1732	1.036
1733	0.997
1734	1.001
1735	0.912
1736	0.984
1737	0.97
1738	0.975
