# PAGES2kv2_NAm-cana225LMR438 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-cana225LMR438 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Wilson, R.; Luckman, B.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Wilson, R.; Luckman, B.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Meadow Mountain 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 50.2
#	Southernmost_Latitude: 50.2
#	Easternmost_Longitude: -117.1
#	Westernmost_Longitude: -117.1
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-cana225LMR438
#	Earliest_Year: 1685
#	Most_Recent_Year: 1997
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1685	0.687
1686	0.849
1687	0.918
1688	0.802
1689	0.97
1690	0.811
1691	0.941
1692	0.874
1693	0.878
1694	0.951
1695	0.91
1696	0.929
1697	0.98
1698	0.935
1699	0.864
1700	0.88
1701	0.907
1702	0.895
1703	0.951
1704	1.031
1705	1.066
1706	0.974
1707	0.993
1708	1.027
1709	0.999
1710	0.989
1711	1.04
1712	1.081
1713	1.034
1714	1.003
1715	0.913
1716	0.98
1717	1.02
1718	1.072
1719	1.039
1720	1.079
1721	0.99
1722	1.05
1723	1.068
1724	1.005
1725	0.915
1726	0.969
1727	0.953
1728	0.945
1729	0.965
1730	1.011
1731	0.836
1732	0.927
1733	1.042
1734	1.068
1735	1.017
1736	1.061
1737	1.017
1738	0.903
1739	1.016
1740	1.03
1741	1.035
1742	1.006
1743	1.038
1744	0.884
1745	0.929
1746	1.013
1747	1.007
1748	1.051
1749	0.9
1750	1.019
1751	0.994
1752	1.033
1753	1.026
1754	1.008
1755	0.983
1756	0.991
1757	1.097
1758	1.104
1759	1.045
1760	0.927
1761	1.095
1762	0.827
1763	0.968
1764	1.053
1765	0.994
1766	1.006
1767	0.948
1768	1.065
1769	1.047
1770	1.018
1771	1.052
1772	1.071
1773	1.056
1774	1.019
1775	1.049
1776	1.057
1777	0.869
1778	1.009
1779	0.94
1780	0.963
1781	1.006
1782	0.988
1783	0.947
1784	0.929
1785	1.016
1786	1.002
1787	0.984
1788	0.903
1789	1.006
1790	1.011
1791	1.099
1792	1.054
1793	1.005
1794	1.089
1795	0.902
1796	1.086
1797	0.975
1798	0.993
1799	1.051
1800	1.05
1801	0.741
1802	1.057
1803	1.0
1804	0.943
1805	1.088
1806	0.826
1807	0.984
1808	1.038
1809	0.845
1810	0.932
1811	0.861
1812	1.009
1813	0.76
1814	0.96
1815	0.903
1816	1.015
1817	1.015
1818	0.859
1819	0.832
1820	0.88
1821	0.927
1822	1.021
1823	0.995
1824	0.957
1825	1.025
1826	0.983
1827	0.991
1828	1.059
1829	1.056
1830	0.991
1831	1.106
1832	0.992
1833	0.876
1834	1.004
1835	0.953
1836	0.971
1837	0.871
1838	0.934
1839	1.106
1840	1.024
1841	1.019
1842	1.016
1843	1.037
1844	0.954
1845	0.852
1846	0.976
1847	1.058
1848	0.894
1849	0.917
1850	1.089
1851	0.892
1852	1.069
1853	1.033
1854	1.023
1855	0.93
1856	1.006
1857	1.004
1858	0.972
1859	1.015
1860	0.94
1861	0.936
1862	0.96
1863	1.05
1864	1.069
1865	1.004
1866	1.042
1867	0.979
1868	1.046
1869	1.043
1870	0.947
1871	0.957
1872	0.959
1873	0.979
1874	0.951
1875	0.895
1876	0.811
1877	1.004
1878	1.136
1879	1.006
1880	0.769
1881	0.778
