# PAGES2kv2_Africa-ColdAirCave_Sundqvist_2013LMR0 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Speleothems
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_Africa-ColdAirCave_Sundqvist_2013LMR0 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Sundqvist, H. S.,Holmgren, K.,Fohlmeister, J.,Zhang, Q.,Matthews, M. Bar,Spötl, C.,Körnich, H.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Sundqvist, H. S.,Holmgren, K.,Fohlmeister, J.,Zhang, Q.,Matthews, M. Bar,Spötl, C.,Körnich, H.
#	Published_Date_or_Year: 
#	Published_Title: Evidence of a large cooling between 1690 and 1740 AD in southern Africa
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 10.1038/srep01767
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: 
#	Location: 
#	Country: 
#	Northernmost_Latitude: -24
#	Southernmost_Latitude: -24
#	Easternmost_Longitude: 29.18
#	Westernmost_Longitude: 29.18
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_Africa-ColdAirCave_Sundqvist_2013LMR0
#	Earliest_Year: 1635
#	Most_Recent_Year: 1992
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"linear regression, correlation with CRU data", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":""}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##temp	inferred temperature, , , degrees C, , Speleothems, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	temperature
1992	0.459055
1991	0.4062401
1990	0.3621507
1989	0.3517711
1988	0.4412774
1987	0.4630338
1986	0.4504196
1985	0.3586863
1984	0.2615089
1983	0.3149124
1982	0.3092918
1981	0.2657711
1980	0.2041764
1979	0.1809866
1978	0.1534394
1977	0.1468593
1976	0.1268903
1975	0.1164031
1974	0.09168351
1954	-0.02181672
1953	-0.09967882
1952	-0.1016331
1951	-0.09881151
1950	-0.2487601
1949	-0.2092605
1948	-0.1614059
1947	-0.0704117
1946	-0.06916414
1945	-0.05647762
1944	-0.04882211
1943	-0.06525865
1942	-0.1142634
1941	-0.03105907
1940	-0.03882304
1939	-0.05238399
1938	-0.1488961
1937	-0.07703202
1936	-0.1254417
1935	-0.2391245
1934	-0.2113239
1933	-0.1712697
1932	-0.2160947
1931	-0.3370116
1930	-0.3519428
1929	-0.2671479
1928	-0.3011444
1927	-0.3754794
1926	-0.3188637
1925	-0.3290323
1924	-0.3448177
1923	-0.2880636
1922	-0.2900076
1921	-0.3318857
1920	-0.3587205
1919	-0.2888136
1918	-0.371891
1917	-0.358955
1916	-0.3458822
1915	-0.3771996
1914	-0.4314538
1913	-0.5107228
1912	-0.6235747
1911	-0.4588082
1910	-0.4855026
1909	-0.4850209
1908	-0.4304994
1907	-0.4231879
1906	-0.4601918
1905	-0.3752553
1904	-0.3185996
1903	-0.2836354
1902	-0.2837867
1901	-0.23378
1900	-0.1760167
1899	-0.2043148
1898	-0.2062222
1897	-0.2134799
1896	-0.1894809
1895	-0.03652614
1894	-0.04594697
1893	-0.2559812
1892	-0.4047932
1891	-0.3552132
1890	-0.2123502
1889	-0.2144055
1888	-0.3164213
1887	-0.3510057
1886	-0.3330588
1885	-0.3518574
1884	-0.3108136
1883	-0.3231987
1882	-0.3630013
1881	-0.4420358
1880	-0.4621756
1879	-0.4298285
1878	-0.5014197
1877	-0.468131
1876	-0.277224
1875	-0.1890757
1874	-0.1546431
1873	-0.1568552
1872	-0.1505121
1871	-0.2360714
1870	-0.1262569
1869	0.03481399
1868	0.04586636
1867	-0.05133115
1866	-0.007783178
1865	0.2220889
1864	0.4584659
1863	0.4736077
1862	0.3568301
1861	0.3262626
1860	0.3243039
1859	0.2952966
1858	0.3845953
1857	0.373282
1856	0.3161089
1855	0.2769438
1854	0.2394376
1853	0.2077033
1852	0.1171974
1851	0.07727794
1850	0.06539302
1849	0.05014802
1848	0.1044908
1847	0.1485392
1846	0.228726
1845	0.0913053
1844	0.0283552
1843	-0.1400445
1842	-0.1532498
1841	-0.327237
1840	-0.4813292
1839	-0.4466021
1838	-0.2560232
1837	-0.2665297
1836	-0.2881717
1835	-0.3520076
1834	-0.3765483
1833	-0.3276315
1832	-0.1945035
1831	-0.07019947
1830	-0.02635885
1829	-0.1052777
1828	0.1970844
1827	0.3508339
1826	0.2920284
1825	0.2541513
1824	0.3128605
1823	0.2892956
1822	0.2334117
1821	0.2071259
1820	0.2126987
1819	0.2426729
1818	0.2939838
1817	0.1580377
1816	0.2743383
1815	0.3407296
1814	0.3279698
1813	0.4482002
1812	0.3894405
1811	0.4022264
1810	0.3540708
1809	0.2398848
1808	0.2910174
1807	0.2660301
1806	0.1281197
1805	0.03267768
1804	0.2068416
1803	0.2584286
1802	0.1981213
1801	0.02784718
1800	-0.05706799
1799	-0.1492473
1798	-0.2318988
1797	-0.3264561
1796	-0.4003674
1795	-0.2705375
1794	0.0395249
1793	0.01322762
1792	-0.2038107
1791	-0.3848072
1790	-0.3310388
1789	-0.009343191
1788	0.1763315
1787	-0.06719725
1786	-0.2969722
1785	-0.1973567
1784	-0.1267666
1783	-0.1014952
1782	-0.1510414
1781	-0.1341852
1780	-0.1155601
1779	-0.0112035
1778	-0.0274237
1777	0.1124392
1776	0.2406627
1775	0.2053795
1774	0.09406846
1773	-0.04180454
1772	-0.05618487
1771	-0.003920493
1770	0.04643338
1769	-0.0297131
