# PAGES2kv2_O2kLR-MakassarStra_Newton_32LMR551 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Marine Cores
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_O2kLR-MakassarStra_Newton_32LMR551 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Newton, A.; Thunell, R.; Scott, L.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Newton, A.; Thunell, R.; Scott, L.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: oi:10.1130/G31421.1
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Makassar Strait
#	Location: 
#	Country: 
#	Northernmost_Latitude: 1.403333333
#	Southernmost_Latitude: 1.403333333
#	Easternmost_Longitude: 119.078
#	Westernmost_Longitude: 119.078
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_O2kLR-MakassarStra_Newton_32LMR551
#	Earliest_Year: -47.14285714
#	Most_Recent_Year: 1890
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"Mg/Ca calibration to SST", "climateVariable":"T", "climateVariableDetail":"sea_surface", "interpDirection":"positive", "seasonality":""}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##temp	inferred sea-surface temperature, , , deg C, , Marine Cores, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	temp
1890.0	28.51
1879.1	28.88
1868.2	28.59
1857.3	28.7
1846.4	28.71
1835.5	28.91
1824.6	28.67
1813.7	27.95
1802.8	28.55
1791.9	28.83
1781.0	28.23
1770.1	27.48
1759.2	28.21
1748.3	28.39
1737.4	28.38
1726.5	28.53
1715.6	28.22
1704.7	28.15
1693.8	28.18
1682.9	27.59
1672.0	28.24
1661.1	27.86
1650.2	29.09
1639.3	28.67
1628.4	28.83
1617.5	28.55
1606.6	28.15
1584.8	28.67
1573.9	28.46
1563.0	28.43
1552.1	28.79
1541.2	28.77
1530.3	28.33
1519.4	29.0
1508.5	28.14
1497.6	28.77
1486.7	28.39
1475.8	29.24
1464.9	29.33
1454.0	28.91
1443.1	28.18
1432.2	28.34
1421.3	29.19
1410.4	28.69
1399.5	29.13
1388.6	28.96
1377.7	29.25
1366.8	28.7
1355.9	28.05
1345.0	28.93
1331.02272727	28.51
1317.04545455	28.76
1303.06818182	28.73
1289.09090909	28.56
1275.11363636	27.65
1261.13636364	29.19
1247.15909091	28.19
1233.18181818	28.43
1219.20454545	28.9
1205.22727273	29.52
1191.25	29.09
1177.27272727	28.97
1163.29545455	28.37
1149.31818182	28.42
1135.34090909	29.54
1121.36363636	29.11
1107.38636364	28.52
1093.40909091	28.34
1079.43181818	29.01
1065.45454545	28.95
1051.47727273	28.46
1037.5	29.0
1023.52272727	29.18
1009.54545455	29.13
995.568181818	29.53
981.590909091	29.41
967.613636364	28.81
953.636363636	28.67
939.659090909	28.62
925.681818182	29.16
897.727272727	28.55
869.772727273	28.1
841.818181818	28.41
813.863636364	27.85
785.909090909	28.73
757.954545455	28.9
730.0	29.0
698.333333333	28.72
666.666666667	28.95
635.0	29.36
603.333333333	28.56
571.666666667	28.79
540.0	29.19
508.333333333	28.58
476.666666667	28.84
445.0	28.69
413.333333333	28.07
381.666666667	28.75
350.0	28.75
318.333333333	28.83
286.666666667	28.43
255.0	28.48
223.333333333	28.32
191.666666667	28.4
160.0	28.5
